num_annot,text,num_alloc,key,tweet_id
3,"A Light S.A. arquivou hoje um Comunicado ao Mercado.
Confira: http://t.co/ufz7iCBV92
$LIGT3",0,4915263417876480,444639828160696320
3,"Rastreamento ações-Gráfico diário-12h. Analise se romper:  HGTX3 27,38 NATU3 37,01 PSSA3 33,65",0,4916306826493952,448476569011773441
3,A última indicação da #MRVE3 resultou em -1.59 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,0,4916335012216832,455693629273952257
3,"Ações ex-dividendos hoje: ITUB3, ITUB4 e SULA11. As cotações históricas foram ajustadas. Saiba mais! http://t.co/C7k4DuDID2",0,4916400510468096,450979848862060544
3,"#USIM5 está se segurando bem, zona muito boa de suporte. Se furar 9,07 o movimento pode começar a ganhar força.",0,4917739869175808,460784899197505536
3,RT @imcharliedrew: @mel_cruz3 :) nunca saberás,0,4917799059193856,454366094812520448
3,"INTRADAY PETR4: Suportes 12,38 e 12,68 e resistências 13,16 e 13,34
INTRADAY VALE5: Suportes 25,68 e 26,11 e resistências 26,80 e 27,06",0,4917833955803136,446273334154502144
3,"INTRADAY PETR4: Suportes 15,63 e 15,83 e resistências 16,15 e 16,27
INTRADAY VALE5: Suportes 27,34 e 27,52 e resistências 27,94 e 28,18",0,4918953734307840,459337336161972224
3,$LREN3 - Lojas Renner (lren-nm) - Demonstracoes Financeiras De 31/03/2014 (cons) http://t.co/Omd2dClQyT,0,4919959830396928,461238284572966913
3,"Guia #Ichimoku #Ibovespa de Ações - Destaques do pregão de 23 de abril: #BBDC4, #VALE5, #KROT3, #CMIG4. http://t.co/Ka0DZe8GHb",0,4920203167137792,459082549063843841
3,Ativo c/ vol Financeiro Superior à sua MM21-16h:  TECN3 VAGR3 VIVT4 WEGE3,0,4920426505437184,451080521926602752
3,"Chegando!!!! RT @Live_Trade: #vale5 observo para compra caso segure região 25,62",0,4920733058727936,444466476884713472
3,Foco de empresas do Brasil em eficiência passa por menos investimento em 2014: Até agora o a... http://t.co/GziH575KhU #infomoney #vale5,0,4921039477800960,443116596328800256
3,Os 3 pontos que decepcionaram no resultado da Vale do 1º trimestre: Ações da companhia regis... http://t.co/33khKpefnT #infomoney #vale5,0,4921544807546880,461514875068354561
3,"Rastreamento ações-Gráfico diário-14h. Analise se romper:AEDU3 14,90 BBDC3 35,61 BBDC4 34,28 BISA3 1,45 BOVA11 51,00 BRSR6 12,81 BVMF3 11,71",0,4923051133108224,462283522989113344
3,"Rastreamento ações-Gráfico diário-14h. Analise se romper:  BRFS3 43,8895 KROT3 43,7491 .",0,4923653636489216,443075648396201984
3,"RT @PBOLSA: #BOVESPA #JBSS3 #FRIBOI Lucro da JBS mais que dobra, mas fica abaixo do esperado: http://t.co/CBGIHV2kEj #MEAT",0,4923670682140672,448278821029310464
3,"Rastreamento ações-Gráfico diário-15h. Analise se romper: GETI4 17,48 JBSS3 8,04 NATU3 41,03 SBSP3 22,16 QUAL3 23,25",0,4924059510898688,467368800091119618
3,MRVE3 bateu no objetivo do Anderson agora quer ver e saber quais as operações do Anderson entre em contato: centraltrader@hotmail.com,0,4924322309210112,454339944950284289
0,Brincadeira à parte nada teve a ver a queda de PETR4 com a Graça Foster no Planalto. É só analisar o desempenho de outras BlueChips ontem,0,4924750329544704,456409087853355009
3,Analisem KROT3 que está performando o IFR multiplo conjugado com o FAD anormal para entradas - nas máximas - múltiplas na ponta vendedora,0,4925268544192512,445988101891321856
3,MRVE3 comprar a R$ 7.14 indicado em 19/03/2014 10:34 e finalizou a venda com resultado de R$ -0.12 ou -1.68 % http://t.co/kgt1YiTbF7,0,4925323841896448,446278582575579136
3,Long&amp;Short de PETR4 x PETR3 no lucro forte! Operação sem usar $$$$,0,4925640461516800,449226915929657344
3,#petr4 King Kong quase lá minha querida!!!!,0,4926052778377216,448178066591064064
3,"@edcarlosfcosta na ARZZ3 fica em 12% na média, RENT3 foi 34%. Vendi valec32 com 1% de prêmio. Podia ter vendido a 30. Mas tá bom.",1,4926093177913344,443520145882103811
3,"INTRADAY PETR4: Suportes 15,41 e 15,59 e resistências 15,87 e 15,97
INTRADAY VALE5: Suportes 27,90 e 28,13 e resistências 28,52 e 28,68",0,4926148475617280,450997756396457984
3,#vale5 faltando um pouquinho só....rsrsr,0,4926158676164608,444554365589004288
3,"Atualização dos estudos gráficos: IBOV, índice futuro, VALE5, PETR4 (oções) e Boi Gordo: http://t.co/2PFzsBjado via @YouTube",0,4926399596986368,453511131739336704
3,"Pior que isso, o PT.....RT @Walterysrael: @Live_Trade Por acaso a #Petr4 contratou O Eike?",0,4926952171372544,445650387790749696
3,"#SUZB5 - Suzano: Investimento de 2014 ficará em R$ 1,75 bilhão, queda de 33% - http://t.co/id9R8MCGE4",0,4926969217024000,444519209742381056
3,A última indicação da #MRVE3 resultou em -0.84 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,0,4927620844093440,461511599946465280
3,sempre soube,0,4928141877313536,461191966110515200
3,Ativo c/ vol Financeiro Superior à sua MM21-14h: ABEV3 ALUP11 CGAS5 CYRE3 EQTL3 ESTC3 IDIV LREN3 MAGG3 OIBR3 OIBR4 PFRM3 SANB11 SHOW3 TCSA3,0,4930934008709120,461560022854828032
4,"Rastreamento ações-Gráfico SEMANAL-14h. BTOW3 29,04 EMBR3 20,40 GUAR3 104,25 IGTA3 22,96 SMLE3 41,59 TIMP3 12,49",0,4930993198727168,472426758437089280
3,RT @CuzWereBlack: #PRAYFORTERRIO http://t.co/jSsmPWpDoT,0,4931028095336448,456572844151820288
3,@Live_Trade claro! Logo mais csna3 inspira venda ai???,0,4931206739132416,444526624000987136
1,Ativo c/ vol Financeiro Superior à sua MM21-16h: OGXP3 PETR4 QGEP3 RAPT4 SLCE3 SLED4 TGMA3 TIMP3 TOTS3 VALE5,0,4932147873841152,464483153785389056
3,A última indicação da #BRAP4 resultou em 0.44 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,0,4933153969930240,466605268005314561
0,seu perfil foi visto por 5 pessoas nas últimas 4 horas http://t.co/DAbXDMSS43,0,4933397306671104,459539432740491264
3,@Pardaldecastro @noeldelamare @freire_roberto  vc  venderia ações Petr3 ou Petr4 se visse 30 bilhões do lucro anual virar bolsa gasolina?,0,4933620644970496,457675589638701056
3,"RT @ricocomvc: #Intraday Maiores altas do #Ibov: LLXL3 +6,5% OIBR4 +6,1% KROT3 +5,2% CPLE6 +4,8% JBSS3 +4,7% EVEN3 +4,6%",0,4933927198261248,445992320169951232
3,"ELPL4 vender por R$ 7,96 indicado em 28/02/2014 11:33 http://t.co/zJRs3Eeyz9",0,4933992696512512,441215891921858561
0,"Adivinhe: se os lugares na Petrobras têm sido distribuídos entre eles, onde pensas que existe lugar pra você? #PETR4 http://t.co/Zeb1dQTxVq",0,4934233617334272,455821831535345664
3,RT @clubedopairico: caraca ... o negócio começou tenso na #PETR4 ! O jogo tá pesado !! o.O,0,4934954769186816,459317663429582848
3,Estratégia de Análise Técnica para o pregão de hoje! #analisetecnica #CIEL3  http://t.co/TgcPz0VU27,0,4935067243642880,445926348448485378
3,"Ibovespa sobe 1% puxado por bancos. \\ Não a #BBAS3 do Banco do Brasil que ao contrário caiu  - 2,27% \\ - http://t.co/ty2PZhjdWl",0,4935332055220224,441729078123450369
3,"@ferrisss Eu, em outubro de 2013 disse que #PETR4 estaria abaixo de 10,00 antes de acabar 2104. Errei feio, acontecerá antes de junho. rsrs",0,4935391245238272,445614082050519040
3,$BBAS3 - Banco Do Brasil (bbas-nm)   Ago/e - 29/04/2014 - 15h00 - Alteracao Estatutaria http://t.co/uUll5L7MIh,0,4935776584335360,453914751001976832
3,Gatilho em bvmf3 CANCELADO! http://t.co/RRcYflsVzG,0,4936545920352256,441259992239202305
3,"Ativo c/ vol Financeiro Superior à 1,5 X sua MM21-16h: ARZZ3 BBDC3 BRIN3 BTOW3 COCE5 CSAN3 CSNA3 LLIS3 PCAR4",0,4936776237973504,452170303998013441
3,#OIBR4 (mensagem: 953929)  http://t.co/j11MTBNyh7,0,4937116614131712,454700192273424384
3,"Maiores Baixas: OIBR4 -0,31% | DASA3 -0,07%.",0,4937552016441344,449304279065845760
0,Acionistas da Brookfield (#BISA3) aprovam OPA e saída do Novo Mercado. http://t.co/DsO34acHY0,0,4938768700145664,455774005736513536
3,"RT @Smarttrade10: Destaques de BTC
VAGR3, BRKM5 e BBAS3
PETR4 segue bastante alugada
@ferrisss @dfittarelli @HudsonPF",0,4939136993591296,445918525329534976
3,Vale5 virou uma ValeChina… O que acontece na China a Vale sofre… Como se dados da China fossem confiaveis…,0,4940002832154624,459015033037795329
3,"Rastreamento ações-Gráfico diário-12h. Analise se romper:  ABEV3 17,0425 ECOR3 13,1227 ITUB4 31,95",0,4940211809157120,447028077689065473
3,"VALE5 tentando emplacar o 5º pregão consecutivo de alta. Sem força, por enquanto. PETR4 continua subindo, após os PODRES serem revelados.",0,4940643319152640,448147059246632960
3,Estudos Trava de Baixa para PETR4 e VALE5! - http://t.co/e3QoC20481,0,4941210925924352,461170470998802432
3,"#PETR4 resistência em 14,00 a 14,15",0,4941651696943104,446697240779051008
3,"Exceto alguns papeis e setores, tipo brin3 e estc3 a maioria chegou numa regiao de fibo! Na qual o indice se inclui!",0,4942695105560576,452474138251522048
3,@infomoney e que ganhos a VALE5 devolveu kkkk,0,4942723291283456,464865056459882496
3,"RT @lambari_trader: A grande incógnita da bolsa é PETR4. Subiu muito, muito rápido, e está se mantendo. Difícil fazer um prognóstico…",0,4942788789534720,466608845830496256
3,"@EdvalEdval Petrobras PETR4 - Lula capitalizou em 2010 a R$ 26,30. Últimos 6 meses...Março na bacia das almas! http://t.co/l00d2g2AtO",0,4943644964421632,459744748555993088
3,"#abev3 também andou recomendação e  sobe forte. Continuo comprado. Vou entrar em #cemig4 pelas Mm, de olho numa resistência ~16,65",0,4943685363957760,461130593787719680
3,Ativo c/ vol Financeiro Superior à sua MM21-16h:  PCAR4 PNVL3 SMLL SMTO3 SSBR3,0,4943740661661696,463761223989723136
0,RT @bobdevonne: Hoje toquei em cérebro de porco.,0,4943750862209024,441624447813181440
3,"A LIGHT S.A. fechou o dia de ontem ao preço de R$ 19,16 (+1,05%) com volume de R$ 10,27 mm.
$LIGT3",0,4943991783030784,464385505216307200
3,"Bom dia a todos, monitoro na cp: #timp3 #osxb3  e para venda #wege3 , nos respectivos rompimentos de diário",0,4944544357416960,455681580678529025
3,CPI exclusiva da Petrobras Petr4 - Rosa Weber demorou mas seguiu a Constituicao. Chama a Graça de novo!,0,4944561403068416,459309856177283072
3,"@jeahn_ @JunioorLara eu sei jean, esse xunior nao vale3 nada kkkk",0,4944572677357568,449014064476598272
3,RT @joanarauhl: a mel acabou de me perguntar se a acho xaxeira...,0,4945213030137856,464115051931402240
3,"Ações da Eletrobras fecham c/ágio 6,14% ELET3 e 3,61% ELET6. Após o PIG dizer q @dilmabr a quebrou. E n avisaram à BOVESPA? Desconsiderados!",0,4945572330995712,446386526197645312
3,"Petr4 aos 12.93 com topo  em 15,10.  Sugerindo fundo na região 12,90-12,86 mas falta confirmação.",0,4945912707153920,444501538376269825
3,@live_trade @uslbr #PETR4 agarrou nos 14 e não quer largar...,0,4947564793167872,446733929908023296
3,@coroneldoblog @humbertocostapt É justamente o contrário: é alguém ligado ao PT que está ganhando com a alta esquisita e repentina da Petr4!,0,4948620281380864,453643664170827777
3,#petr4  comprado,0,4948798925176832,443749026778087424
3,@Magikarp_2 no se ve D:,0,4949007902179328,445656999536373761
3,CCRO3 gerou stop loss hoje. Na semana 1 rp e 1 loss,0,4950007018946560,446317788349861888
3,$ELET3 - Eletrobras (elet-n1) - Fato Relevante - Plano Diretor Da Eletrobras 2014 - 2018 http://t.co/aU1yp7jqyU,0,4950447789965312,449547971592724480
3,"A gente também seguimos na derrubada de PETR4, que vai a R$ 17,00 !!",0,4950989492715520,469209021388697601
0,"Embraer cria fundo de R$ 131,3 mi com BNDES: SãO PAULO, 7 Mai (Reuters) - A Embraer (EMBR3) anunciou nesta... http://t.co/jQIn8QFqMw",0,4951212831014912,464039729868976129
3,de olho aberto porque pode ter algo inesperado pintando na tela galera ... #petr4,0,4951491198582784,444469847700017153
0,"é ... onde foi que a #PETR4 resolveu fazer um pit-stop ? Claro ... R$15,70 =)",0,4951519384305664,459702695784615936
3,@denisebarbosa @GutoAbranches @exame_mercados Análise dos fundamentos de #Eletrobrás #ELET3 #ELET5 #ELET6) DEZ/2013   http://t.co/YMNKYqSX8I,0,4951584882556928,458039209337827328
3,"#OIL #BR #PETR4 Petrobras tem sido tímida em relação à China, diz representante da estatal. http://t.co/V0jkZVtNW0 #CRUDE",0,4951825803378688,470217964974006272
3,@Live_Trade Tudo bom Marcos? Como tá vendo #vale5 hoje?,0,4952659429687296,464089186979823617
3,#VALE5 no seu momento de diarreia matinal!!!,0,4952924241264640,443380927390306304
0,Rico indica 8 papéis para ganhar com dividendos: Os analistas resolveram não fazer nenhuma a... http://t.co/LC0laf5k9C #infomoney #vale5,0,4952983431282688,454314992603377664
3,"PETR4 +6,5% -&gt; VEM CPI SUA LINDA",0,4953018327891968,449207373052510208
3,esqueceram que a #PRML3 ou #LLXL3 sairia do indice?!,0,4953368770379776,472470004269854720
3,$DASA3 - Dasa (dasa-nm) - Demonstracoes Financeiras Em Ingles De 31/12/2013 http://t.co/KlgwwfJRRJ,0,4954138106396672,453867458513096705
3,#PETR4. Shooting star (com doji lápide) no semanal. Teste de LTB no gráfico mensal. Gráfico diário com ENGOLFO DE... http://t.co/Q3q3AgaMEm,0,4954708800176128,465529663503073281
3,A última indicação da #RSID3 resultou em 0.62 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,0,4955144202485760,454342422529859584
0,CSNA3 comprar a R$ 9.60 indicado em 14/03/2014 12:50 e finalizou a venda com resultado de R$ 1.26 ou 13.13 % http://t.co/kgt1YiTbF7,0,4955387539226624,444500801126666240
3,RT @ELISLEITAO: @AASchwartz @piacesiramos @moacirbtu rsrs vendeu Csna3 ...fui movendo o stop ...tomei um stop mas com lucro VC não faz isso?,0,4955610877526016,444593300465795072
3,BVMF3_Segue o trade. http://t.co/RLvRj0RQNl,0,4956223849889792,442658465542991872
3,"IBOPE + CPI = ELET3 +8%  / PETR4 + 6%

Pense na alegria dos comprados se a Dilma perde as eleições! :) http://t.co/FjiRXgDmJf",0,4956729179635712,449213411021176832
3,"Economia em pílulas: Atenção, a LLXL3, passa a operar a partir de hoje na Bovespa, com o ticker de PRML3...",0,4957803995201536,452050973037703168
3,RT @bobdevonne: Cabra da charlie,0,4958235505197056,450938784801357824
3,"MRVE3 comprar por R$ 8,10 indicado em 28/02/2014 13:33 http://t.co/zJRs3Eeyz9",0,4958838008578048,441216321779298304
3,e alll3 não para,0,4959243882987520,459724377966518272
3,"RT @MirandaSa_: RT @tovaga:  Precisa saber-se mais d q... Em fevereiro de 2003 inicio de Lula pós FHC a #PETR4 valia R$ 46,56.. fev 14 R$13…",0,4959506681298944,449497576531038208
3,"RT @clubedopairico: o que é mais estranho nessa puxada de hoje da #PETR4 é ver que a corretora que lidera a compra é uma ""desconhecida"" ...…",0,4959934701633536,446650483470766080
3,RT @bobdevonne: @imcharliedrew mas tu és famosa pelos os serviçinhos que prestas aos homens,0,4960287291604992,460878750767669249
3,"Em seu quinto pregão de alta #CESP6 acumula +19,6% , #RSIDe3 +16,3% confira outros destaques no site http://t.co/kkjiFb8ivp",0,4960508213985280,448210093193306112
0,"Nos 60 min da #PETR4 podemos ter feito uma Onda 5 de topo , uma C de Topo e abaixo de 14,45 alvos 13,75 13,55 e 13,40 http://t.co/ljAVHXip1p",0,4960824833605632,446973351542927360
3,"#OIBR4 - Portugal Telecom ficará com 24,87% da Oi após oferta - http://t.co/a2vBUej2Qe",0,4961237150466048,451782189974577153
3,"Rastreamento ações-Gráfico diário-11h. Analise se romper:  ABEV3 17,02 Ativo c/ vol Financeiro Superior à sua MM21-11h: BBRK3 BRAX11 TECN3",0,4961277550002176,450997895089909760
3,"Rastreamento ações-Gráfico diário-16h. Analise se romper:  PCAR4 105,60 PETR4 16,54",0,4961332847706112,460862366780231681
3,o padrão que a #PETR4 montou no diário tá bem parecido com um three white soldiers ... mais alguém concorda ?,0,4961343048253440,446981559875555329
3,RT @imcharliedrew: @joanarauhl @1avelagay @mel_cruz3 @Angela_dias24 vejam a SMS amores,-1,4961583969075200,453602305347452928
0,"Rastreamento ações-Gráfico diário-12h. Analise se romper:  BBAS3 23,35 BBTG11 30,68 BOVA11 50,13GFSA3 3,53  PCAR4 105,60",0,4962136543461376,460800519075004416
3,"Único gatilho da semana: brml3, na compra! http://t.co/1zhTuobQ6D",0,4962153589112832,458242961801609216
0,"coisa boa ver a #PETR4 testando os R$15,40 antes de termos uma continuidade da queda. Movimento saudável é assim ... sobe e desce. ;)",0,4962805216182272,456134425496272896
3,"ALERTA ELLIOTTBRASIL
=&gt; VALE5: Oportunidade de compra que está prestes a acontecer.... http://t.co/uVjidknruB",0,4963164517040128,441355603936804864
3,Um Investimentos apresenta 6 papéis para ganhar com dividendos em março: Entraram na carteir... http://t.co/ECHWffFvY7 #infomoney #vale5,0,4963504893198336,444187449451769856
3,"Algoritmo performando 12% acima do IBOV desde o início....

Venda de TIMP3 acionada nos 11,32; BRML3 e ESTC3... http://t.co/6H6bijRv2n",0,4965156979212288,443138797375848448
3,"Venda coberta PETR4 (últ. fech.): PETRE13 (Tx. 0,00%, prot. 24,14%); PETRE14 (Tx. 0,61%, prot. 18,40%); PETRE44... http://t.co/Up5kxy5Wt7",0,4966212467425280,460783018320220160
3,$MRFG3 - Marfrig (mrfg-nm)-encerramento Prazo De Preferencia /inicio Do Periodo De Sobras http://t.co/tWzEE1HdrT,0,4966391111221248,441236209134993410
3,"#vale5 não foi nos 26,17 mas fechando 26,10 (se fechar assim está ótimo)",0,4967599204990976,444569739416055808
1,@mel_cruz3 quak? que te amo? n e segredo :$,0,4968581678759936,458586749170880512
3,RT @lala_alvarez2: &lt;No te necesitó-Santiago Cruz3.,0,4968805017059328,453844458480865280
3,"Se instalada a #CPI na #PETR4 as ações irão subir. O entendimento geral é que haverá uma gestão mais ética, profissional e menos politica.",0,4969111570350080,443765996206444544
3,"RT @serklarvel: PETR4 a 13 pratas, agora me caiu a ficha:  estratégia de marketing brilhante do PT, associando o preço da ação ao seu númer…",0,4969177068601344,443061859529527297
3,$HGTX3 - Cia Hering (hgtx-nm) - Age - 2a Convocacao - 07/05/2014 - 15h / Aumento Do Cap. http://t.co/dyHY6t7JGO,0,4969417989423104,459711941817417728
3,A última indicação da #RSID3 resultou em -8.43 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,0,4970139141275648,463325144518524929
0,Eita que OIBR4 esta se preparando para dar alegria.,0,4970251615731712,461567174906494976
3,Bora #llxl3 coragem rsrsr,0,4970516427309056,449222814416240641
3,"Ações ex-dividendos hoje: VIVT3 e VIVT4. As cotações históricas foram ajustadas. Saiba mais! 
http://t.co/C7k4DuDID2",0,4970575617327104,443369295138287616
3,"Bom,o pessoal recomendando compra de petr4 sei!! isso ta cheirando a pesquisas novas para eleição a presidente e não deve ser favorável...",0,4970960956424192,458630671448428544
3,Com a alta de hoje #PETR4 já trabalha na faixa da #MediaROCK. Leia mais em: http://t.co/mnFS80CpFU,0,4971730292441088,449301908571037696
3,"#ITUB4 já subiu 29,5% em 36 pregões... tem resistência a superar em 37,90... vai ou racha? http://t.co/uebrtsVcus",0,4971960610062336,464071516313772032
3,"Rastreamento ações-Gráfico diário-12h. Analise se romper: INDX 11550,84 LIGT3 19,25 TBLE3 36,43 VIVT4 47,55",0,4972300986220544,451379647641829376
3,Video - Análise Diária com Predador: Esgotamento de Taxa da série D ( Vale5 e Petr4)  - http://t.co/a8XnFGrywg,0,4972736388530176,448863482042400768
3,"Estatais em alta: Petrobrás ordinárias, +6,82%; Preferenciais, +6,45%; B.do Brasil, +6,96%, Elet3 +8,46% e Eletr 6, +4,78%",0,4972979725271040,449250455735255040
3,"@clubedopairico Dilma atrás e com possibilidade de perda de mandato. dólar para cima, bolsa para cima, petr4 a 22,00",0,4973203063570432,446352348189704192
3,"RTRS - MANTEGA: NÃO SE DEVE ANUNCIAR AUMENTO DA GASOLINA, ""SE DEVE FAZER"" #PETR4",0,4973953072234496,466611507988803584
3,#enbr3 PQP,0,4974321365680128,444112798571040768
3,O crédito dos #proventos da #vale5 entrou hj. Como a ação está em queda será uma boa aumentar a custódia com esse dinheiro novo.,0,4975396181245952,461531622194806785
3,"Bom, blz, stops ligados nas posições compradas (ITUB4, BBDC4 e BVMF3). Lucro na mão. Para o alto e avante, meninas! Papai vai trabalhar!",0,4975827691241472,450985846620319745
3,É uma pena ver como o PT com sua gestão nefasta destrói empresas tão boas como a #PETR4 e #VALE5 . Coitado dos acionistas .,0,4976395298013184,456388669415227393
4,"Para o Estudo de Domingo de hoje (22h00) foco nos ativos abaixo:
- ABEV3, ALSC3, BRML3, FIBR3, IMCH3, BRKM5,... http://t.co/k9RJ9si6t1",0,4976836069031936,452972527372226560
3,"Rastreamento ações-Gráfico diário-11h. Analise se romper:  ABEV3 16,94 BRFS3 44,36 ECOR3 13,05 ITUB4 31,72",0,4977098867343360,447011398372298752
0,"Rastreamento ações-Gráfico diário-16h.Analise se romper:BBDC4 27,66 BRML3 18,61 CTIP3 25,22 IFNC 4025,25 PFRM3 17,74 PSSA3 32,59 VIVT4 44,91",0,4977526887677952,446363053009825792
3,"Análise semanal - IBOV, PETR4, VALE5, TIMP3, LPSB3, MULT3, GRND3, LIGT3 e ABCB4. Assista! http://t.co/SUW34F233Z",0,4977879477649408,460176624865275904
3,"Ativa indica 5 papéis para comprar ainda esta semana: Saíram as ações da Vale (VALE5), ... http://t.co/LA69RzFm6v http://t.co/Zcsm6jYXyW",0,4978100400029696,441250681228255232
3,Notas Gerais da ADVFN - 22 de maio de 2014: • A PETROBRAS (PETR4) esclareceu ontem que todos… http://t.co/GKvokFi439,0,4978829336510464,469553457804754944
0,"""risco significa a quantidade de ignorância que eu tenho sobre algo"". #ibov #petr4 #vale5",0,4978935234297856,454020562525126656
3,RT @topBovespa: Novo data center da BM&amp;FBovespa (#BVMF3) custou R$ 200 milhões e tem sala de guerra. http://t.co/BDW1VFzQy7,0,4979047708753920,446308950687121408
3,$CTIP3 - Cetip (ctip-nm) - Demonstracoes Financeiras De 31/03/2014 (cons) http://t.co/ZMKlJ6mTZR,0,4979745775157248,464742130058276865
3,$MRVE3 - Mrv (mrve-nm) - Fato Relevante - Alteracao Na Administracao Da Companhia http://t.co/PdxXl414Wg,0,4979757049446400,449188871776247808
3,"Reunião com a Eletrobras na Apimec Rio no dia 01 de Abril. Coincidentemente, no dia da mentira. Bela escolha, combina com a empresa. #ELET6",0,4980526385463296,444121511981760512
4,"Ontem o minério de ferro subiu 4%, alcançando os US$116,80. Expectativa é de que sejam anunciados estímulos na economia chinesa. #VALE5",-1,4980756703084544,450971158243205120
3,"O coelhinho da páscoa vai ter que comparecer para ajudar a #PCAR4 segurar esse fundo duplo. Senão... 
#ToDeOlho http://t.co/ELWcMua3ui",0,4981097079242752,447473340580495360
3,sua marota,0,4982749165256704,460825583141003265
3,$ELET3 - Eletrobras (elet-n1)  - Esclarecimento Sobre Noticia http://t.co/0WcHasfUxB,0,4983983297265664,457104319431864321
3,"Boa noite pessoal. As 22h00 começa o Estudo de Domingo!!!
Para hoje darei foco nos ativos abaixo:
- CIEL3, ESTC3,... http://t.co/MOndJLCImd",0,4984192274268160,445348987693199361
4,Compra 2000 l BBDC4.SA e Vende BBDC3.SA 1859 l BBDC4 comprador 2000 l a 29.52 e vendido BBDC3 1859 l 31.37,-1,4984623784263680,448891834425937920
4,"Notas gerais

O banco SANTANDER (SANB11) aprovou a planejada bonificação de ações da companhia, o que resultará... http://t.co/aMcLBRvqpd",0,4985191391035392,446283986005143552
3,"Rastreamento ações-Gráfico diário-16h. Analise se romper: BBDC3 30,37 BBDC4 28,36 BBTG11 27,32 BRCR11 125,09 BRSR6 12,02 CTIP3 26,37",0,4985632162054144,446724745778954240
3,"TEMPO REAL: Petrobras, BB e Eletrobras disparam 4%; Sabesp cai 5% com Alckmin: Acompanhe aqu... http://t.co/xjtHCi6DRK #infomoney #vale5",0,4986675570671616,446656279574872065
0,"Rastreamento açõe-Gráfic diário-16h. Analise se romper:BBRK3 5,24 BRML3 19,60 CRUZ3 21,01 EMBR3 20,53 ESTC3 23,62 EZTC3 28,47 KNRI11 1207,51",0,4986703756394496,452170128487366656
3,Em 15 dias Petrobras SUBIU 45% agora fez em 1/2 engolfo de baixa. #petr4 #ibov  #petrd17 #petrd16 http://t.co/VUtNaStAL9,0,4986769254645760,453892250230353920
3,Ativa indica 10 ações para lucrar em abril: Os analistas optaram por não fazer nenhuma mudan... http://t.co/CaOZi4DIyG #infomoney #vale5,0,4988108613353472,451754343704690688
3,"AMBEV divulga q não vai reajustar preço de cervejas até o final da Copa do Mundo. Mas o GOV aumentou os impostos. Ação ABEV3 cai agora 1,04%",0,4988167803371520,452154328409980928
3,"#VALE5 Opções compre bastante, joga seu dinheiro em opções pra virar pó kkkkk",0,4988202699980800,446655455205797888
3,RT @bobdevonne: Amanhã  tenho o quiz dos lusiadas :oo,0,4989322478485504,461183985453125633
3,ELET3 em alta mesmo com o IBOV em leve queda. http://t.co/YTsSOjXwKx,0,4990328574574592,451862879978131456
0,linda metida,0,4990571911315456,447467600688476161
3,#DASA3 com rumores da possibilidade da Cromossomo fazer uma nova OPA Tem ''investidor'' vendendo abaixo do preço da OPA anterior. LOUCOS!!,0,4990795249614848,445604261846851584
3,A última indicação da #MRVE3 resultou em -0.82 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,0,4991101802905600,447093665832652800
3,Conheça as melhores pagadoras de dividendos para comprar em março: As ações da Telefônica Br... http://t.co/HUzJCJKZRA #infomoney #vale5,0,4991408221978624,444516832053972992
3,#petr4 #vale5 e #bbas3 ferrando os pessimistas. Esses só me dão alegria. Amém!!,0,4991913551724544,451399836311777282
3,A última indicação da #KROT3 resultou em -1.03 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,0,4992988367290368,469851798719987712
3,"“@exame_noticias: Natura decepciona nos resultados e lidera perdas na Bovespa http://t.co/E9FCJ0okSA”Se Dilma subir na pesquisa, Petr4 ganha",0,4993419877285888,459334694711336960
3,"RT @Andresmoraes: Pessoal, o Estudo de Domingo começa as 22h00 e o foco fica nos ativos abaixo:
- BBSE3, CTIP3, CIEL3, HBOR3,... http://t.c…",0,4994022380666880,443204515085692930
3,RT @owilliam: Dúvida do dia: O que aconteceria a um funcionário de qq empresa privada candidamente assumindo q deu um preju de mais de US$1…,0,4994039426318336,447055159643107328
3,$CIEL3 - Cielo (ciel-nm) - Indice Cielo Do Varejo Ampliado Icva http://t.co/N6BI3H9YFK,0,4994428255076352,467277679214231553
3,RT @Navy_28: #SouDoTempo em que a minha maior responsabilidade era não o deixar morrer http://t.co/wHCjKd7kKT,0,4994691053387776,452448878013743105
3,12 candles consecutivos com nova máxima em PETR4.,0,4995119073722368,451359365292109824
3,$BISA3 - Brookfield (bisa-nm) - Demonstracoes Financeiras Em Ingles De 31/03/2014 http://t.co/GCMFmBL9sy,0,4995471663693824,469851345483472896
3,S&amp;P corta o rating de 13 empresas brasileiras; Vale está perto de vencer disputa no STJ: Con... http://t.co/s3RMGvPLy8 #infomoney #vale5,0,4995637288370176,448795866648686592
3,Estratégia de Análise Técnica para o pregão de hoje CYRE3! #analisetecnica http://t.co/jzVyaaWW0V,0,4995692586074112,443034998774304768
